"","item","itemLabel","coord","lon","lat"
"235","http://www.wikidata.org/entity/Q20548842","O Viñal (Puebla del Brollón)","Point(-7.3791755 42.577399)",-7.3791755,42.577399
"236","http://www.wikidata.org/entity/Q20549216","Doroña","Point(-8.1091 42.9241)",-8.1091,42.9241
"237","http://www.wikidata.org/entity/Q20549417","Liñares","Point(-8.7721 42.9719)",-8.7721,42.9719
"238","http://www.wikidata.org/entity/Q20549178","Caraña Darriba","Point(-8.2021 43.2873)",-8.2021,43.2873
"239","http://www.wikidata.org/entity/Q20550040","Casaliño","Point(-8.6592 42.8622)",-8.6592,42.8622
"240","http://www.wikidata.org/entity/Q20550936","Cañota","Point(-8.157 42.9513)",-8.157,42.9513
"241","http://www.wikidata.org/entity/Q23994676","Mondoñedo","Point(-7.4 43.4)",-7.4,43.4
"242","http://www.wikidata.org/entity/Q57540730","Curriño","Point(-8.278 43.2469)",-8.278,43.2469
"243","http://www.wikidata.org/entity/Q57560035","Limiñón","Point(-8.2351 43.248)",-8.2351,43.248
"244","http://www.wikidata.org/entity/Q61657200","Agro do Muíño","Point(-8.6437 42.8433)",-8.6437,42.8433
"245","http://www.wikidata.org/entity/Q62065648","Barrañán","Point(-8.5423 43.3036)",-8.5423,43.3036
"246","http://www.wikidata.org/entity/Q62066122","Lañas","Point(-8.5283 43.2931)",-8.5283,43.2931
"247","http://www.wikidata.org/entity/Q63247274","As Fontiñas","Point(-8.14688 43.02937)",-8.14688,43.02937
"248","http://www.wikidata.org/entity/Q63257118","Quiñoy","Point(-8.0635 42.9899)",-8.0635,42.9899
"249","http://www.wikidata.org/entity/Q63257318","Piñeiro","Point(-8.1572 42.9824)",-8.1572,42.9824
"250","http://www.wikidata.org/entity/Q1646296","Baños de Montemayor","Point(-5.8572 40.3183)",-5.8572222222222,40.318333333333
"251","http://www.wikidata.org/entity/Q3443056","Roturas de Cabañas","Point(-5.478352 39.556246)",-5.478352,39.556246
"252","http://www.wikidata.org/entity/Q2890616","Brañuelas","Point(-6.208055555 42.636944444)",-6.2080555555556,42.636944444444
"253","http://www.wikidata.org/entity/Q2899165","Ermitagaña","Point(-1.66409 42.81084)",-1.66409,42.81084
"254","http://www.wikidata.org/entity/Q2899165","Ermitagaña","Point(-1.66472222 42.81055556)",-1.66472222,42.81055556
"255","http://www.wikidata.org/entity/Q2883889","Albalate de Tajuña","Point(-2.461666666 40.955833333)",-2.4616666666667,40.955833333333
"256","http://www.wikidata.org/entity/Q3055986","Señorío de Eraso","Point(-1.9578 43.016)",-1.95783072,43.01601253
"257","http://www.wikidata.org/entity/Q3757043","Vega de Doña Olimpa","Point(-4.643055555 42.525)",-4.6430555555556,42.525
"258","http://www.wikidata.org/entity/Q4892984","Nuestra Señora de Jesús","Point(1.452083 38.928967)",1.452083,38.928967
"259","http://www.wikidata.org/entity/Q5964577","La Omañuela","Point(-5.987777777 42.778611111)",-5.9877777777778,42.778611111111
"260","http://www.wikidata.org/entity/Q6162784","Villanueva de Omaña","Point(-6.1385 42.820972222)",-6.1385,42.820972222222
"261","http://www.wikidata.org/entity/Q6083301","Posada de Omaña","Point(-6.184722222 42.797777777)",-6.1847222222222,42.797777777778
"262","http://www.wikidata.org/entity/Q6121303","Santibáñez de la Lomba","Point(-5.997547222 42.762308333)",-5.9975472222222,42.762308333333
"263","http://www.wikidata.org/entity/Q6158785","Valdeíñigos de Tiétar","Point(-5.8575 39.961111111)",-5.8575,39.961111111111
"264","http://www.wikidata.org/entity/Q5166185","Convento de Nuestra Señora del Rosario y Santo Domingo (Cádiz)","Point(-6.290072 36.528757)",-6.290072,36.528757
"265","http://www.wikidata.org/entity/Q5553461","Cabañas","Point(-5.532777777 42.316388888)",-5.5327777777778,42.316388888889
"266","http://www.wikidata.org/entity/Q5557488","La Cañada de Mira","Point(-1.455277777 39.656666666)",-1.4552777777778,39.656666666667
"267","http://www.wikidata.org/entity/Q5637903","Camparañón","Point(-2.578611111 41.705555555)",-2.5786111111111,41.705555555556
"268","http://www.wikidata.org/entity/Q5647423","Redondo-Areños","Point(-4.498055555 42.964722222)",-4.4980555555556,42.964722222222
"269","http://www.wikidata.org/entity/Q5680828","Taniñe","Point(-2.269722222 42.043611111)",-2.2697222222222,42.043611111111
"270","http://www.wikidata.org/entity/Q5652092","Andiñuela de Somoza","Point(-6.315555555 42.456944444)",-6.3155555555556,42.456944444444
"271","http://www.wikidata.org/entity/Q5661867","Guareña","Point(-4.97626944 40.60843056)",-4.97626944,40.60843056
"272","http://www.wikidata.org/entity/Q5664395","Aldehuela de Calatañazor","Point(-2.781388888 41.714722222)",-2.7813888888889,41.714722222222
"273","http://www.wikidata.org/entity/Q5672035","Ambasaguas de Curueño","Point(-5.3720275 42.7127787)",-5.3720275,42.7127787
"274","http://www.wikidata.org/entity/Q5768678","Ciadueña","Point(-2.634722222 41.471944444)",-2.6347222222222,41.471944444444
"275","http://www.wikidata.org/entity/Q5771005","Ciñera","Point(-5.638055555 42.885277777)",-5.6380555555556,42.885277777778
"276","http://www.wikidata.org/entity/Q5814697","Goñi","Point(-1.903055555 42.851666666)",-1.9030555555556,42.851666666667
"277","http://www.wikidata.org/entity/Q5759488","Cañada Buendía","Point(-1.9 38.3)",-1.9,38.3
"278","http://www.wikidata.org/entity/Q5759594","Cañicera","Point(-3.106388888 41.340277777)",-3.1063888888889,41.340277777778
"279","http://www.wikidata.org/entity/Q5733540","Brañameana","Point(-6.3176 43.4138)",-6.3176228,43.413756
"280","http://www.wikidata.org/entity/Q5733543","Brañarronda","Point(-6.3209 43.4993)",-6.3209317,43.4993258
"281","http://www.wikidata.org/entity/Q5733545","Brañasivil","Point(-6.3256 43.4654)",-6.3255874,43.4653533
"282","http://www.wikidata.org/entity/Q5737969","Cabañas de la Dornilla","Point(-6.5775 42.633055555)",-6.5775,42.633055555556
"283","http://www.wikidata.org/entity/Q5737972","Cabañeros (León)","Point(-5.643055555 42.199444444)",-5.6430555555556,42.199444444444
"284","http://www.wikidata.org/entity/Q5756720","Castañares de las Cuevas","Point(-2.5539 42.3103)",-2.5538888888889,42.310277777778
"285","http://www.wikidata.org/entity/Q6162727","Villamuñío","Point(-5.195 42.473611111)",-5.195,42.473611111111
"286","http://www.wikidata.org/entity/Q6162834","Villaoliva de la Peña","Point(-4.755555555 42.784444444)",-4.7555555555556,42.784444444444
"287","http://www.wikidata.org/entity/Q6162842","Villapeceñil","Point(-5.026444444 42.410569444)",-5.0264444444444,42.410569444444
"288","http://www.wikidata.org/entity/Q6163059","Villibañe","Point(-5.631388888 42.381944444)",-5.6313888888889,42.381944444444
"289","http://www.wikidata.org/entity/Q5964391","La Miñosa (Soria)","Point(-2.530555555 41.4475)",-2.5305555555556,41.4475
"290","http://www.wikidata.org/entity/Q6164454","Viñales (León)","Point(-6.424502777 42.634827777)",-6.4245027777778,42.634827777778
"291","http://www.wikidata.org/entity/Q6050621","Omeñaca","Point(-2.240833333 41.763333333)",-2.2408333333333,41.763333333333
"292","http://www.wikidata.org/entity/Q6060816","Paradiña","Point(-6.755833333 42.679722222)",-6.7558333333333,42.679722222222
"293","http://www.wikidata.org/entity/Q6034940","Muñecas (Soria)","Point(-3.169722222 41.77)",-3.1697222222222,41.77
"294","http://www.wikidata.org/entity/Q6149987","Torraño","Point(-3.325277777 41.430833333)",-3.3252777777778,41.430833333333
"295","http://www.wikidata.org/entity/Q6150793","Torremuña","Point(-2.4186 42.2008)",-2.4186111111111,42.200833333333
"296","http://www.wikidata.org/entity/Q6158686","Valdecañada","Point(-6.609816666 42.5025)",-6.6098166666667,42.5025
"297","http://www.wikidata.org/entity/Q6162639","Villahizán de Treviño","Point(-4.10528 42.4781)",-4.10528,42.4781
"298","http://www.wikidata.org/entity/Q6160081","Velilla de la Peña","Point(-4.663888888 42.830555555)",-4.6638888888889,42.830555555556
"299","http://www.wikidata.org/entity/Q6073793","Peña (Navarra)","Point(-1.2994 42.4939)",-1.2994444444444,42.493888888889
"300","http://www.wikidata.org/entity/Q6073950","Peñahora","Point(-3.136111111 40.845833333)",-3.1361111111111,40.845833333333
"301","http://www.wikidata.org/entity/Q6073965","Peñalba de San Esteban","Point(-3.260277777 41.537777777)",-3.2602777777778,41.537777777778
"302","http://www.wikidata.org/entity/Q6074014","Peñazcurna","Point(-2.180833333 42.091666666)",-2.1808333333333,42.091666666667
"303","http://www.wikidata.org/entity/Q6119461","San Miguel de Montañán","Point(-5.189444444 42.301111111)",-5.1894444444444,42.301111111111
"304","http://www.wikidata.org/entity/Q6119467","San Miguel de las Dueñas","Point(-6.521111111 42.587777777)",-6.5211111111111,42.587777777778
"305","http://www.wikidata.org/entity/Q6119542","San Pedro Castañero","Point(-6.411111111 42.587222222)",-6.4111111111111,42.587222222222
"306","http://www.wikidata.org/entity/Q6119602","San Pedro de las Dueñas (Laguna Dalga)","Point(-5.756944444 42.304166666)",-5.7569444444444,42.304166666667
"307","http://www.wikidata.org/entity/Q6119604","San Pedro de las Dueñas (Sahagún)","Point(-5.0495539 42.331677)",-5.0495539,42.331677
"308","http://www.wikidata.org/entity/Q6136408","Susañe del Sil","Point(-6.5 42.839722222)",-6.5,42.839722222222
"309","http://www.wikidata.org/entity/Q6095193","Quintanilla de Nuño Pedro","Point(-3.265555555 41.754166666)",-3.2655555555556,41.754166666667
"310","http://www.wikidata.org/entity/Q6095486","Quiñones del Río","Point(-5.847222222 42.555)",-5.8472222222222,42.555
"311","http://www.wikidata.org/entity/Q6121297","Santibáñez de Resoba","Point(-4.608055555 42.908055555)",-4.6080555555556,42.908055555556
"312","http://www.wikidata.org/entity/Q6121302","Santibáñez de la Isla","Point(-5.934722222 42.374444444)",-5.9347222222222,42.374444444444
"313","http://www.wikidata.org/entity/Q6121306","Santibáñez del Toral","Point(-6.395341666 42.633280555)",-6.3953416666667,42.633280555556
"314","http://www.wikidata.org/entity/Q6122160","Sauquillo de Boñices","Point(-2.338888888 41.584166666)",-2.3388888888889,41.584166666667
"315","http://www.wikidata.org/entity/Q6126742","Señuela","Point(-2.441111111 41.380833333)",-2.4411111111111,41.380833333333
"316","http://www.wikidata.org/entity/Q6127597","Sierra Grande (España)","Point(-3.950277777 37.601111111)",-3.9502777777778,37.601111111111
"317","http://www.wikidata.org/entity/Q6132447","Sopeña de Curueño","Point(-5.404972222 42.809111111)",-5.4049722222222,42.809111111111
"318","http://www.wikidata.org/entity/Q6402361","Campo y Santibáñez","Point(-5.637777777 42.688888888)",-5.6377777777778,42.688888888889
"319","http://www.wikidata.org/entity/Q6459952","La Cándana de Curueño","Point(-5.410277777 42.825)",-5.4102777777778,42.825
"320","http://www.wikidata.org/entity/Q8256521","Campañana","Point(-6.783333333 42.506111111)",-6.7833333333333,42.506111111111
"321","http://www.wikidata.org/entity/Q8210956","Añavieja","Point(-1.985555555 41.880555555)",-1.9855555555556,41.880555555556
"322","http://www.wikidata.org/entity/Q9252233","Puente de Sabiñánigo","Point(-0.364226 42.500722)",-0.364226,42.500722
"323","http://www.wikidata.org/entity/Q9252233","Puente de Sabiñánigo","Point(-0.364111111 42.50075)",-0.36411111111111,42.50075
"324","http://www.wikidata.org/entity/Q9061197","Pobeña","Point(-3.12555556 43.34472222)",-3.12555556,43.34472222
"325","http://www.wikidata.org/entity/Q9081883","Tarancueña","Point(-3.059722222 41.337222222)",-3.0597222222222,41.337222222222
"326","http://www.wikidata.org/entity/Q20747117","Villaverde de Omaña","Point(-6.095833333 42.799166666)",-6.0958333333333,42.799166666667
"327","http://www.wikidata.org/entity/Q16466579","Garueña","Point(-6.059497222 42.801225)",-6.0594972222222,42.801225
"328","http://www.wikidata.org/entity/Q25712625","Santibáñez de Arienza","Point(-6.026666666 42.797222222)",-6.0266666666667,42.797222222222
"329","http://www.wikidata.org/entity/Q62704321","Torre de Peña (Navarra)","Point(-1.310277777 42.52)",-1.3102777777778,42.52
"330","http://www.wikidata.org/entity/Q5486768","Boña","Point(-8.843055555 42.802222222)",-8.8430555555556,42.802222222222
"331","http://www.wikidata.org/entity/Q5748889","Carantoña (Lousame)","Point(-8.863611111 42.743333333)",-8.8636111111111,42.743333333333
"332","http://www.wikidata.org/entity/Q24664841","Grañena","Point(-3.761666666 37.850555555)",-3.7616666666667,37.850555555556
"333","http://www.wikidata.org/entity/Q60544175","Peñolite","Point(-2.7976 38.3251)",-2.7976189,38.3251228
"334","http://www.wikidata.org/entity/Q641827","Larrasoaña","Point(-1.53333333 42.9)",-1.53333333,42.9
"335","http://www.wikidata.org/entity/Q5814697","Goñi","Point(-1.903055555 42.851666666)",-1.9030555555556,42.851666666667
"336","http://www.wikidata.org/entity/Q12253931","Arguiñano","Point(-1.925 42.77583333)",-1.925,42.77583333
"337","http://www.wikidata.org/entity/Q8238647","Añézcar","Point(-1.720833333 42.852222222)",-1.7208333333333,42.852222222222
"338","http://www.wikidata.org/entity/Q12256310","Domeño","Point(-1.23916667 42.67527778)",-1.23916667,42.67527778
"339","http://www.wikidata.org/entity/Q9053544","Otiñano","Point(-2.2975 42.62666667)",-2.2975,42.62666667
"340","http://www.wikidata.org/entity/Q12259814","Iruñela","Point(-2.01055556 42.74138889)",-2.01055556,42.74138889
"341","http://www.wikidata.org/entity/Q5770185","Cirieño","Point(-5.216667 43.316667)",-5.216667,43.316667
"342","http://www.wikidata.org/entity/Q6034977","Muñás de Abajo","Point(-6.4173 43.4791)",-6.4172958,43.4790879
"343","http://www.wikidata.org/entity/Q6085801","Priañes","Point(-5.96 43.36)",-5.96,43.36
"344","http://www.wikidata.org/entity/Q8251768","Brañes","Point(-5.9122 43.4102)",-5.9122461,43.4102207
"345","http://www.wikidata.org/entity/Q23977843","Ventas con Peña Aguilera","Point(-4.2314 39.6103)",-4.2313888888889,39.610277777778
"346","http://www.wikidata.org/entity/Q23986395","Guareña","Point(-6.1 38.8594)",-6.1,38.859444444444
"347","http://www.wikidata.org/entity/Q23988183","Campiña","Point(-2.9808 38.2189)",-2.9808333333333,38.218888888889
"348","http://www.wikidata.org/entity/Q19859559","Cañada del Fenollar","Point(-0.5666397 38.3936504)",-0.5666397,38.3936504
"349","http://www.wikidata.org/entity/Q63529132","La Viñuela","Point(-4.33282 38.69721)",-4.33282,38.69721
"350","http://www.wikidata.org/entity/Q63706114","Carabaño","Point(-5.419416666 43.414666666)",-5.4194166666667,43.414666666667
"351","http://www.wikidata.org/entity/Q9054845","Palmañola","Point(2.6717 39.6625)",2.6716666666667,39.6625
"352","http://www.wikidata.org/entity/Q17182238","La Mata de Piñana","Point(0.587096 41.754668)",0.587096,41.754668
"353","http://www.wikidata.org/entity/Q6174000","Área metropolitana de Mérida (España)","Point(-6.3501 38.917)",-6.3501,38.917
"354","http://www.wikidata.org/entity/Q1259217","Santibáñez de Valdeiglesias","Point(-5.929722222 42.457222222)",-5.9297222222222,42.457222222222
"355","http://www.wikidata.org/entity/Q154883","Cordiñanes de Valdeón","Point(-4.9034 43.167288888)",-4.9034,43.167288888889
"356","http://www.wikidata.org/entity/Q468205","Los Caños de Meca","Point(-6.0114 36.1858)",-6.0113888888889,36.185833333333
"357","http://www.wikidata.org/entity/Q993966","Matalascañas","Point(-6.5433 36.9933)",-6.5433333333333,36.993333333333
"358","http://www.wikidata.org/entity/Q629869","Piñuel","Point(-6.01905 41.3497)",-6.01905,41.3497
"359","http://www.wikidata.org/entity/Q957619","Barbaño","Point(-6.5867 38.8739)",-6.5866666666667,38.873888888889
"360","http://www.wikidata.org/entity/Q945783","Cuevas de Cañart","Point(-0.428853 40.762894)",-0.428853,40.762894
"361","http://www.wikidata.org/entity/Q1908531","Piña de Esgueva","Point(-4.427222222 41.728888888)",-4.4272222222222,41.728888888889
"362","http://www.wikidata.org/entity/Q3572256","Cañardo","Point(-0.140809 42.410958)",-0.140809,42.410958
"363","http://www.wikidata.org/entity/Q3377891","Peñalba de Santiago","Point(-6.540555555 42.426944444)",-6.5405555555556,42.426944444444
"364","http://www.wikidata.org/entity/Q3469803","Salinas de Añana (localidad)","Point(-2.9825 42.80222222)",-2.9825,42.80222222
"365","http://www.wikidata.org/entity/Q5732284","Borleña","Point(-3.950555555 43.236111111)",-3.9505555555556,43.236111111111
"366","http://www.wikidata.org/entity/Q5736075","Bustidoño","Point(-3.988055555 42.922222222)",-3.9880555555556,42.922222222222
"367","http://www.wikidata.org/entity/Q3754560","Pedreña","Point(-3.768055555 43.443611111)",-3.7680555555556,43.443611111111
"368","http://www.wikidata.org/entity/Q2835853","Los Peñascos","Point(-0.7806 37.83)",-0.78055555555556,37.83
"369","http://www.wikidata.org/entity/Q2836550","Cantoral de la Peña","Point(-4.549166666 42.812777777)",-4.5491666666667,42.812777777778
"370","http://www.wikidata.org/entity/Q2836980","Peñacoba","Point(-3.40416667 41.93916667)",-3.40416667,41.93916667
"371","http://www.wikidata.org/entity/Q2838757","Santa María de Garoña","Point(-3.206111111 42.765555555)",-3.2061111111111,42.765555555556
"372","http://www.wikidata.org/entity/Q2841181","Muñorrodero","Point(-4.482777777 43.364444444)",-4.4827777777778,43.364444444444
"373","http://www.wikidata.org/entity/Q5816962","Santibáñez","Point(-3.849444444 43.235277777)",-3.8494444444444,43.235277777778
"374","http://www.wikidata.org/entity/Q5748889","Carantoña (Lousame)","Point(-8.863611111 42.743333333)",-8.8636111111111,42.743333333333
"375","http://www.wikidata.org/entity/Q5749036","Cardaño de Abajo","Point(-4.763888888 42.920833333)",-4.7638888888889,42.920833333333
"376","http://www.wikidata.org/entity/Q5749038","Cardaño de Arriba","Point(-4.75 42.97)",-4.75,42.97
"377","http://www.wikidata.org/entity/Q5661206","La Fuensaviñán","Point(-2.5825 40.9658)",-2.5825,40.9658
"378","http://www.wikidata.org/entity/Q5662471","Alba de los Cardaños","Point(-4.718055555 42.908888888)",-4.7180555555556,42.908888888889
"379","http://www.wikidata.org/entity/Q5486768","Boña","Point(-8.843055555 42.802222222)",-8.8430555555556,42.802222222222
"380","http://www.wikidata.org/entity/Q5490195","Treviño","Point(-4.726666666 43.1225)",-4.7266666666667,43.1225
"381","http://www.wikidata.org/entity/Q5491938","Villarroañe","Point(-5.5125 42.484166666)",-5.5125,42.484166666667
"382","http://www.wikidata.org/entity/Q5652040","Quintanilla de las Viñas","Point(-3.480736111 42.124511111)",-3.4807361111111,42.124511111111
"383","http://www.wikidata.org/entity/Q5654746","Abaño","Point(-4.389444444 43.3625)",-4.3894444444444,43.3625
"384","http://www.wikidata.org/entity/Q5656562","Aceña","Point(-6.283333333 40.316666666)",-6.2833333333333,40.316666666667
"385","http://www.wikidata.org/entity/Q2895657","Viñaspre","Point(-2.4972 42.5769)",-2.49722222,42.57694444
"386","http://www.wikidata.org/entity/Q5834503","Entrepeñas (Zamora)","Point(-6.471944444 42.051388888)",-6.4719444444444,42.051388888889
"387","http://www.wikidata.org/entity/Q5796639","La Cabañuela","Point(-3.639722222 42.610833333)",-3.6397222222222,42.610833333333
"388","http://www.wikidata.org/entity/Q5813966","Doña Inés","Point(-1.8333 37.9333)",-1.83333333,37.93333333
"389","http://www.wikidata.org/entity/Q5813982","Doña María","Point(-2.7125 37.135)",-2.7125,37.135
"390","http://www.wikidata.org/entity/Q5841443","Revenga de Muñó","Point(-3.863611111 42.158333333)",-3.8636111111111,42.158333333333
"391","http://www.wikidata.org/entity/Q2689444","Maliaño","Point(-3.835 43.418611111)",-3.835,43.418611111111
"392","http://www.wikidata.org/entity/Q5723867","Baños de la Peña","Point(-4.650277777 42.723055555)",-4.6502777777778,42.723055555556
"393","http://www.wikidata.org/entity/Q5723914","Bañuelos del Rudrón","Point(-3.855555555 42.690277777)",-3.8555555555556,42.690277777778
"394","http://www.wikidata.org/entity/Q5725054","Beleña de Sorbe","Point(-3.188055555 40.926111111)",-3.1880555555556,40.926111111111
"395","http://www.wikidata.org/entity/Q5731145","Bodia (Camaleño)","Point(-4.674444444 43.143333333)",-4.6744444444444,43.143333333333
"396","http://www.wikidata.org/entity/Q2941438","Castillo Sopeña","Point(-2.92027778 42.78861111)",-2.92027778,42.78861111
"397","http://www.wikidata.org/entity/Q5664380","Aldeaseca de Armuña","Point(-5.671111111 41.019444444)",-5.6711111111111,41.019444444444
"398","http://www.wikidata.org/entity/Q5876526","Gañinas de la Vega","Point(-4.718888888 42.483611111)",-4.7188888888889,42.483611111111
"399","http://www.wikidata.org/entity/Q5674789","Ancillo (Argoños)","Point(-3.489722222 43.450277777)",-3.4897222222222,43.450277777778
"400","http://www.wikidata.org/entity/Q5677493","La Baña","Point(-6.668616666 42.270941666)",-6.6686166666667,42.270941666667
"401","http://www.wikidata.org/entity/Q5683721","Las Heras de la Peña","Point(-4.7475 42.800555555)",-4.7475,42.800555555556
"402","http://www.wikidata.org/entity/Q5691379","Duña","Point(-4.215833333 43.336111111)",-4.2158333333333,43.336111111111
"403","http://www.wikidata.org/entity/Q5700465","Antoñanes del Páramo","Point(-5.790555555 42.403611111)",-5.7905555555556,42.403611111111
"404","http://www.wikidata.org/entity/Q5700474","Antoñán del Valle","Point(-5.950833333 42.523333333)",-5.9508333333333,42.523333333333
"405","http://www.wikidata.org/entity/Q5703524","Arenillas de Muñó","Point(-3.847055555 42.222861111)",-3.8470555555556,42.222861111111
"406","http://www.wikidata.org/entity/Q5703527","Arenillas de Nuño Pérez","Point(-4.532222222 42.516666666)",-4.5322222222222,42.516666666667
"407","http://www.wikidata.org/entity/Q5703584","Argañoso","Point(-6.265277777 42.513333333)",-6.2652777777778,42.513333333333
"408","http://www.wikidata.org/entity/Q5704725","Armaño","Point(-4.607222222 43.1775)",-4.6072222222222,43.1775
"409","http://www.wikidata.org/entity/Q5715112","Azoños","Point(-3.907777777 43.429444444)",-3.9077777777778,43.429444444444
"410","http://www.wikidata.org/entity/Q5715486","Añoza","Point(-4.785 42.224444444)",-4.785,42.224444444444
"411","http://www.wikidata.org/entity/Q5577197","Toñanes","Point(-4.193333333 43.395)",-4.1933333333333,43.395
"412","http://www.wikidata.org/entity/Q5637074","Muñeca","Point(-4.801388888 42.791944444)",-4.8013888888889,42.791944444444
"413","http://www.wikidata.org/entity/Q5637390","Cela de Núñez","Point(-0.4333 38.7833)",-0.4333333,38.7833333
"414","http://www.wikidata.org/entity/Q5964287","La Mata de Armuña","Point(-5.643611111 41.0675)",-5.6436111111111,41.0675
"415","http://www.wikidata.org/entity/Q5964389","La Miña","Point(-4.16393 43.0157)",-4.16393,43.0157
"416","http://www.wikidata.org/entity/Q5759601","Cañizar de Amaya","Point(-4.225277777 42.585)",-4.2252777777778,42.585
"417","http://www.wikidata.org/entity/Q5759603","Cañizar de Argaño","Point(-3.945058333 42.404572222)",-3.9450583333333,42.404572222222
"418","http://www.wikidata.org/entity/Q5962563","La Braña","Point(-5.371183333 42.940586111)",-5.3711833333333,42.940586111111
"419","http://www.wikidata.org/entity/Q5962814","La Cañada de San Urbano","Point(-2.40881 36.8405)",-2.40881,36.8405
"420","http://www.wikidata.org/entity/Q5963251","La Ermita (Albuñol)","Point(-3.170555555 36.799722222)",-3.1705555555556,36.799722222222
"421","http://www.wikidata.org/entity/Q4245595","El Humo de Rañín","Point(0.297478 42.384875)",0.297478,42.384875
"422","http://www.wikidata.org/entity/Q4673333","Aceña","Point(-3.73333333 42.23333333)",-3.73333333,42.23333333
"423","http://www.wikidata.org/entity/Q5670486","Aloños","Point(-3.873611111 43.229722222)",-3.8736111111111,43.229722222222
"424","http://www.wikidata.org/entity/Q5737949","Cabaña La Sierra","Point(-3.295555555 43.31)",-3.2955555555556,43.31
"425","http://www.wikidata.org/entity/Q5737963","Cabañas de Juarros","Point(-3.443333333 42.231111111)",-3.4433333333333,42.231111111111
"426","http://www.wikidata.org/entity/Q5737975","Cabañes","Point(-4.615555555 43.2125)",-4.6155555555556,43.2125
"427","http://www.wikidata.org/entity/Q5739832","Caldas (Peñarrubia)","Point(-4.596944444 43.252222222)",-4.5969444444444,43.252222222222
"428","http://www.wikidata.org/entity/Q5964418","La Montaña (Torrelavega)","Point(-4.016666666 43.323055555)",-4.0166666666667,43.323055555556
"429","http://www.wikidata.org/entity/Q5964808","La Peña","Point(-0.696 42.381888888)",-0.696,42.381888888889
"430","http://www.wikidata.org/entity/Q5965033","La Rañada","Point(-3.737777777 43.338888888)",-3.7377777777778,43.338888888889
"431","http://www.wikidata.org/entity/Q5770224","Ciriñuela","Point(-2.8928 42.4217)",-2.8927777777778,42.421666666667
"432","http://www.wikidata.org/entity/Q5775742","Cobeña (Cantabria)","Point(-4.5836 43.1939)",-4.5836111111111,43.193888888889
"433","http://www.wikidata.org/entity/Q5776162","Cofiñal","Point(-5.266666666 43.033333333)",-5.2666666666667,43.033333333333
"434","http://www.wikidata.org/entity/Q5784254","Consolación (Valdepeñas)","Point(-3.389705555 38.894569444)",-3.3897055555556,38.894569444444
"435","http://www.wikidata.org/entity/Q5788671","Cornón de la Peña","Point(-4.747777777 42.767222222)",-4.7477777777778,42.767222222222
"436","http://www.wikidata.org/entity/Q4987923","Peñalén","Point(-1.79277778 42.29666667)",-1.79277778,42.29666667
"437","http://www.wikidata.org/entity/Q5048056","Casas del Señor","Point(-0.95222222 38.40694444)",-0.95222222,38.40694444
"438","http://www.wikidata.org/entity/Q5977763","Llaves (Camaleño)","Point(-4.730555555 43.136666666)",-4.7305555555556,43.136666666667
"439","http://www.wikidata.org/entity/Q5978624","Lombraña","Point(-4.413888888 43.101666666)",-4.4138888888889,43.101666666667
"440","http://www.wikidata.org/entity/Q5978628","Lomeña","Point(-4.567777777 43.087222222)",-4.5677777777778,43.087222222222
"441","http://www.wikidata.org/entity/Q5979357","Los Baños de Guardias Viejas","Point(-2.845 36.701666666)",-2.845,36.701666666667
"442","http://www.wikidata.org/entity/Q5979894","Los Llanos (Camaleño)","Point(-4.711666666 43.137222222)",-4.7116666666667,43.137222222222
"443","http://www.wikidata.org/entity/Q6095088","Quintana-Entrepeñas","Point(-3.324113888 42.881663888)",-3.3241138888889,42.881663888889
"444","http://www.wikidata.org/entity/Q6073953","Peñahorada","Point(-3.645277777 42.498611111)",-3.6452777777778,42.498611111111
"445","http://www.wikidata.org/entity/Q6073962","Peñalba de Manzanedo","Point(-3.718888888 42.908888888)",-3.7188888888889,42.908888888889
"446","http://www.wikidata.org/entity/Q6073983","Peñaloscintos","Point(-2.6811 42.1722)",-2.6811111111111,42.172222222222
"447","http://www.wikidata.org/entity/Q6073995","Peñarrubias de Pirón","Point(-4.086666666 41.098333333)",-4.0866666666667,41.098333333333
"448","http://www.wikidata.org/entity/Q6074016","Peñuelas (Granada)","Point(-3.856388888 37.174444444)",-3.8563888888889,37.174444444444
"449","http://www.wikidata.org/entity/Q6075327","Piedrahita de Muñó","Point(-3.3 42.06666667)",-3.3,42.06666667
"450","http://www.wikidata.org/entity/Q6076925","Pisueña (Cantabria)","Point(-3.7669 43.1917)",-3.7669444444444,43.191666666667
"451","http://www.wikidata.org/entity/Q6077123","Piñeres (Peñarrubia)","Point(-4.559722222 43.243888888)",-4.5597222222222,43.243888888889
"452","http://www.wikidata.org/entity/Q6077135","Piñuécar","Point(-3.599122222 41.032955555)",-3.5991222222222,41.032955555556
"453","http://www.wikidata.org/entity/Q6067926","Peciña","Point(-2.7256 42.5875)",-2.7255555555556,42.5875
"454","http://www.wikidata.org/entity/Q6070741","Pedrosa de Muñó","Point(-3.812777777 42.226444444)",-3.8127777777778,42.226444444444
"455","http://www.wikidata.org/entity/Q5049631","Castañeiras","Point(-6.96666667 42.73333333)",-6.96666667,42.73333333
"456","http://www.wikidata.org/entity/Q5055566","Cañada de Morote","Point(-2.26666667 38.48333333)",-2.26666667,38.48333333
"457","http://www.wikidata.org/entity/Q5055569","Cañada del Provencio","Point(-2.33333333 38.51666667)",-2.33333333,38.51666667
